Record_ID,Year,Month,Quarter,Model,Variant,Category,List_Price,Promo_Discount_Percent,Promo_Price,Available_Stock,Avg_Daily_Sales,Days_of_Supply,Stock_Status,Import_Cost,Profit_Margin
1392,2025,5,Q2,Supra,2.0,Sports,306366,3,297175,55,2,27,Balanced,168501,137864
1393,2025,5,Q2,Supra,3.0,Sports,330876,15,281244,91,2,45,Full,181981,148894
1394,2025,5,Q2,Supra,A91 Edition,Sports,355385,3,344723,36,1,36,Balanced,195461,159923
1395,2025,6,Q2,Camry,LE,Sedan,111690,0,111690,48,1,48,Full,61429,50260
1396,2025,6,Q2,Camry,SE,Sedan,120625,0,120625,33,1,33,Balanced,66343,54281
1397,2025,6,Q2,Camry,XLE,Sedan,129560,15,110126,66,2,33,Balanced,71258,58302
1398,2025,6,Q2,Camry,Hybrid LE,Sedan,138495,0,138495,45,1,45,Full,76172,62322
1399,2025,6,Q2,Camry,Hybrid XLE,Sedan,147430,0,147430,74,2,37,Balanced,81086,66343
1400,2025,6,Q2,Corolla,XLI,Sedan,85410,0,85410,28,1,28,Balanced,46975,38434
1401,2025,6,Q2,Corolla,GLI,Sedan,92242,5,87629,64,3,21,Balanced,50733,41508
1402,2025,6,Q2,Corolla,SE,Sedan,99075,3,96102,102,2,51,Full,54491,44583
1403,2025,6,Q2,Corolla,Hybrid,Sedan,105908,5,100612,54,1,54,Full,58249,47658
1404,2025,6,Q2,Land Cruiser,GX,SUV,251850,10,226665,81,2,40,Balanced,138517,113332
1405,2025,6,Q2,Land Cruiser,VX,SUV,271998,3,263838,30,1,30,Balanced,149598,122399
1406,2025,6,Q2,Land Cruiser,VXR,SUV,292146,7,271695,5,1,5,Low,160680,131465
1407,2025,6,Q2,Land Cruiser,GR Sport,SUV,312294,15,265449,73,2,36,Balanced,171761,140532
1408,2025,6,Q2,RAV4,LE,SUV,114975,0,114975,10,1,10,Low,63236,51738
1409,2025,6,Q2,RAV4,XLE,SUV,124173,15,105547,71,4,17,Balanced,68295,55877
1410,2025,6,Q2,RAV4,Adventure,SUV,133371,3,129369,43,2,21,Balanced,73354,60016
1411,2025,6,Q2,RAV4,Hybrid,SUV,142569,0,142569,40,1,40,Balanced,78412,64156
1412,2025,6,Q2,Hilux,GL,Pickup,93075,3,90282,73,3,24,Balanced,51191,41883
1413,2025,6,Q2,Hilux,SR5,Pickup,100521,0,100521,56,2,28,Balanced,55286,45234
1414,2025,6,Q2,Hilux,TRD,Pickup,107967,0,107967,44,1,44,Balanced,59381,48585
1415,2025,6,Q2,Fortuner,GX,SUV,147825,0,147825,65,3,21,Balanced,81303,66521
1416,2025,6,Q2,Fortuner,VX,SUV,159651,0,159651,69,1,69,Full,87808,71842
1417,2025,6,Q2,Fortuner,TRD Sportivo,SUV,171477,15,145755,75,2,37,Balanced,94312,77164
1418,2025,6,Q2,Yaris,Y,Hatchback,63510,0,63510,25,1,25,Balanced,34930,28579
1419,2025,6,Q2,Yaris,Y+,Hatchback,68590,0,68590,57,1,57,Full,37724,30865
1420,2025,6,Q2,Yaris,GL,Hatchback,73671,0,73671,53,2,26,Balanced,40519,33151
1421,2025,6,Q2,Avalon,XLE,Sedan,158775,3,154011,83,2,41,Balanced,87326,71448
1422,2025,6,Q2,Avalon,Limited,Sedan,171477,0,171477,40,1,40,Balanced,94312,77164
1423,2025,6,Q2,Avalon,Touring,Sedan,184179,5,174970,59,1,59,Full,101298,82880
1424,2025,6,Q2,C-HR,LE,SUV,100740,5,95703,6,1,6,Low,55407,45333
1425,2025,6,Q2,C-HR,XLE,SUV,108799,0,108799,49,1,49,Full,59839,48959
1426,2025,6,Q2,Supra,2.0,Sports,306600,10,275940,31,1,31,Balanced,168630,137970
1427,2025,6,Q2,Supra,3.0,Sports,331128,5,314571,69,1,69,Full,182120,149007
1428,2025,6,Q2,Supra,A91 Edition,Sports,355656,15,302307,68,4,17,Balanced,195610,160045
1429,2025,7,Q3,Camry,LE,Sedan,111774,0,111774,61,1,61,Full,61475,50298
1430,2025,7,Q3,Camry,SE,Sedan,120716,0,120716,49,1,49,Full,66393,54322
1431,2025,7,Q3,Camry,XLE,Sedan,129658,0,129658,50,2,25,Balanced,71311,58346
1432,2025,7,Q3,Camry,Hybrid LE,Sedan,138600,0,138600,41,1,41,Balanced,76230,62370
1433,2025,7,Q3,Camry,Hybrid XLE,Sedan,147542,3,143115,34,1,34,Balanced,81148,66393
1434,2025,7,Q3,Corolla,XLI,Sedan,85474,0,85474,29,1,29,Balanced,47010,38463
1435,2025,7,Q3,Corolla,GLI,Sedan,92312,0,92312,79,1,79,Full,50771,41540
1436,2025,7,Q3,Corolla,SE,Sedan,99150,5,94192,47,1,47,Full,54532,44617
1437,2025,7,Q3,Corolla,Hybrid,Sedan,105988,15,90089,57,1,57,Full,58293,47694
1438,2025,7,Q3,Land Cruiser,GX,SUV,252041,3,244479,37,1,37,Balanced,138622,113418
1439,2025,7,Q3,Land Cruiser,VX,SUV,272204,7,253149,61,1,61,Full,149712,122491
1440,2025,7,Q3,Land Cruiser,VXR,SUV,292368,3,283596,109,3,36,Balanced,160802,131565
1441,2025,7,Q3,Land Cruiser,GR Sport,SUV,312531,0,312531,34,1,34,Balanced,171892,140638
1442,2025,7,Q3,RAV4,LE,SUV,115062,0,115062,63,1,63,Full,63284,51777
1443,2025,7,Q3,RAV4,XLE,SUV,124267,0,124267,24,1,24,Balanced,68346,55920
1444,2025,7,Q3,RAV4,Adventure,SUV,133472,10,120124,66,1,66,Full,73409,60062
1445,2025,7,Q3,RAV4,Hybrid,SUV,142677,0,142677,63,1,63,Full,78472,64204
1446,2025,7,Q3,Hilux,GL,Pickup,93145,0,93145,23,1,23,Balanced,51229,41915
1447,2025,7,Q3,Hilux,SR5,Pickup,100597,3,97579,44,2,22,Balanced,55328,45268
1448,2025,7,Q3,Hilux,TRD,Pickup,108049,0,108049,54,3,18,Balanced,59426,48622
1449,2025,7,Q3,Fortuner,GX,SUV,147937,0,147937,34,2,17,Balanced,81365,66571
1450,2025,7,Q3,Fortuner,VX,SUV,159772,3,154978,63,3,21,Balanced,87874,71897
1451,2025,7,Q3,Fortuner,TRD Sportivo,SUV,171607,15,145865,39,2,19,Balanced,94383,77223
1452,2025,7,Q3,Yaris,Y,Hatchback,63558,0,63558,41,2,20,Balanced,34956,28601
1453,2025,7,Q3,Yaris,Y+,Hatchback,68642,3,66582,58,1,58,Full,37753,30888
1454,2025,7,Q3,Yaris,GL,Hatchback,73727,0,73727,45,2,22,Balanced,40549,33177
1455,2025,7,Q3,Avalon,XLE,Sedan,158895,15,135060,33,1,33,Balanced,87392,71502
1456,2025,7,Q3,Avalon,Limited,Sedan,171607,7,159594,39,2,19,Balanced,94383,77223
1457,2025,7,Q3,Avalon,Touring,Sedan,184319,5,175103,52,1,52,Full,101375,82943
1458,2025,7,Q3,C-HR,LE,SUV,100816,0,100816,48,1,48,Full,55448,45367
1459,2025,7,Q3,C-HR,XLE,SUV,108881,0,108881,64,2,32,Balanced,59884,48996
1460,2025,7,Q3,Supra,2.0,Sports,306833,0,306833,19,1,19,Balanced,168758,138074
1461,2025,7,Q3,Supra,3.0,Sports,331379,7,308182,10,1,10,Low,182258,149120
1462,2025,7,Q3,Supra,A91 Edition,Sports,355926,0,355926,37,1,37,Balanced,195759,160166
1463,2025,8,Q3,Camry,LE,Sedan,111860,7,104029,65,2,32,Balanced,61523,50337
1464,2025,8,Q3,Camry,SE,Sedan,120808,5,114767,48,1,48,Full,66444,54363
1465,2025,8,Q3,Camry,XLE,Sedan,129757,5,123269,32,1,32,Balanced,71366,58390
1466,2025,8,Q3,Camry,Hybrid LE,Sedan,138706,10,124835,64,3,21,Balanced,76288,62417
1467,2025,8,Q3,Camry,Hybrid XLE,Sedan,147655,7,137319,36,1,36,Balanced,81210,66444
1468,2025,8,Q3,Corolla,XLI,Sedan,85540,0,85540,64,3,21,Balanced,47047,38493
1469,2025,8,Q3,Corolla,GLI,Sedan,92383,3,89611,35,1,35,Balanced,50810,41572
1470,2025,8,Q3,Corolla,SE,Sedan,99226,0,99226,36,1,36,Balanced,54574,44651
1471,2025,8,Q3,Corolla,Hybrid,Sedan,106069,7,98644,63,1,63,Full,58337,47731
1472,2025,8,Q3,Land Cruiser,GX,SUV,252233,0,252233,6,1,6,Low,138728,113504
1473,2025,8,Q3,Land Cruiser,VX,SUV,272412,5,258791,49,2,24,Balanced,149826,122585
1474,2025,8,Q3,Land Cruiser,VXR,SUV,292590,0,292590,68,4,17,Balanced,160924,131665
1475,2025,8,Q3,Land Cruiser,GR Sport,SUV,312769,7,290875,82,2,41,Balanced,172022,140746
1476,2025,8,Q3,RAV4,LE,SUV,115150,7,107089,60,1,60,Full,63332,51817
1477,2025,8,Q3,RAV4,XLE,SUV,124362,15,105707,74,2,37,Balanced,68399,55962
1478,2025,8,Q3,RAV4,Adventure,SUV,133574,0,133574,71,1,71,Full,73465,60108
1479,2025,8,Q3,RAV4,Hybrid,SUV,142786,7,132790,20,1,20,Balanced,78532,64253
1480,2025,8,Q3,Hilux,GL,Pickup,93216,7,86690,55,2,27,Balanced,51268,41947
1481,2025,8,Q3,Hilux,SR5,Pickup,100674,10,90606,78,3,26,Balanced,55370,45303
1482,2025,8,Q3,Hilux,TRD,Pickup,108131,10,97317,40,1,40,Balanced,59472,48658
1483,2025,8,Q3,Fortuner,GX,SUV,148050,7,137686,38,1,38,Balanced,81427,66622
1484,2025,8,Q3,Fortuner,VX,SUV,159894,0,159894,56,3,18,Balanced,87941,71952
1485,2025,8,Q3,Fortuner,TRD Sportivo,SUV,171738,0,171738,38,1,38,Balanced,94455,77282
1486,2025,8,Q3,Yaris,Y,Hatchback,63606,7,59153,27,1,27,Balanced,34983,28622
1487,2025,8,Q3,Yaris,Y+,Hatchback,68695,5,65260,47,1,47,Full,37782,30912
1488,2025,8,Q3,Yaris,GL,Hatchback,73783,5,70093,30,1,30,Balanced,40580,33202
1489,2025,8,Q3,Avalon,XLE,Sedan,159016,10,143114,17,1,17,Balanced,87458,71557
1490,2025,8,Q3,Avalon,Limited,Sedan,171738,0,171738,50,1,50,Full,94455,77282
1491,2025,8,Q3,Avalon,Touring,Sedan,184459,0,184459,53,3,17,Balanced,101452,83006
1492,2025,8,Q3,C-HR,LE,SUV,100893,5,95848,41,1,41,Balanced,55491,45401
1493,2025,8,Q3,C-HR,XLE,SUV,108964,7,101336,97,4,24,Balanced,59930,49033
1494,2025,8,Q3,Supra,2.0,Sports,307066,15,261006,59,1,59,Full,168886,138179
1495,2025,8,Q3,Supra,3.0,Sports,331632,10,298468,80,2,40,Balanced,182397,149234
1496,2025,8,Q3,Supra,A91 Edition,Sports,356197,0,356197,69,1,69,Full,195908,160288
1497,2025,9,Q3,Camry,LE,Sedan,111944,3,108585,42,1,42,Balanced,61569,50374
1498,2025,9,Q3,Camry,SE,Sedan,120900,10,108810,64,2,32,Balanced,66495,54405
1499,2025,9,Q3,Camry,XLE,Sedan,129856,15,110377,12,1,12,Low,71420,58435
1500,2025,9,Q3,Camry,Hybrid LE,Sedan,138811,5,131870,12,1,12,Low,76346,62464
1501,2025,9,Q3,Camry,Hybrid XLE,Sedan,147767,5,140378,17,1,17,Balanced,81271,66495
1502,2025,9,Q3,Corolla,XLI,Sedan,85605,0,85605,51,1,51,Full,47082,38522
1503,2025,9,Q3,Corolla,GLI,Sedan,92453,10,83207,5,1,5,Low,50849,41603
1504,2025,9,Q3,Corolla,SE,Sedan,99301,5,94335,46,1,46,Full,54615,44685
1505,2025,9,Q3,Corolla,Hybrid,Sedan,106150,5,100842,85,2,42,Balanced,58382,47767
1506,2025,9,Q3,Land Cruiser,GX,SUV,252424,3,244851,54,1,54,Full,138833,113590
1507,2025,9,Q3,Land Cruiser,VX,SUV,272619,0,272619,39,1,39,Balanced,149940,122678
1508,2025,9,Q3,Land Cruiser,VXR,SUV,292813,0,292813,53,1,53,Full,161047,131765
1509,2025,9,Q3,Land Cruiser,GR Sport,SUV,313007,3,303616,29,1,29,Balanced,172153,140853
1510,2025,9,Q3,RAV4,LE,SUV,115237,3,111779,49,1,49,Full,63380,51856
1511,2025,9,Q3,RAV4,XLE,SUV,124456,10,112010,35,1,35,Balanced,68450,56005
1512,2025,9,Q3,RAV4,Adventure,SUV,133675,0,133675,49,1,49,Full,73521,60153
1513,2025,9,Q3,RAV4,Hybrid,SUV,142894,7,132891,37,1,37,Balanced,78591,64302
1514,2025,9,Q3,Hilux,GL,Pickup,93287,10,83958,9,1,9,Low,51307,41979
1515,2025,9,Q3,Hilux,SR5,Pickup,100750,0,100750,34,1,34,Balanced,55412,45337
1516,2025,9,Q3,Hilux,TRD,Pickup,108213,15,91981,87,4,21,Balanced,59517,48695
1517,2025,9,Q3,Fortuner,GX,SUV,148162,5,140753,81,3,27,Balanced,81489,66672
1518,2025,9,Q3,Fortuner,VX,SUV,160015,0,160015,57,1,57,Full,88008,72006
1519,2025,9,Q3,Fortuner,TRD Sportivo,SUV,171868,0,171868,75,1,75,Full,94527,77340
1520,2025,9,Q3,Yaris,Y,Hatchback,63654,3,61744,91,2,45,Full,35009,28644
1521,2025,9,Q3,Yaris,Y+,Hatchback,68747,0,68747,72,4,18,Balanced,37810,30936
1522,2025,9,Q3,Yaris,GL,Hatchback,73839,7,68670,43,1,43,Balanced,40611,33227
1523,2025,9,Q3,Avalon,XLE,Sedan,159137,15,135266,95,3,31,Balanced,87525,71611
1524,2025,9,Q3,Avalon,Limited,Sedan,171868,0,171868,48,1,48,Full,94527,77340
1525,2025,9,Q3,Avalon,Touring,Sedan,184599,10,166139,8,1,8,Low,101529,83069
1526,2025,9,Q3,C-HR,LE,SUV,100969,3,97939,28,1,28,Balanced,55532,45436
1527,2025,9,Q3,C-HR,XLE,SUV,109047,0,109047,45,1,45,Full,59975,49071
1528,2025,9,Q3,Supra,2.0,Sports,307300,10,276570,33,1,33,Balanced,169015,138285
1529,2025,9,Q3,Supra,3.0,Sports,331884,0,331884,25,1,25,Balanced,182536,149347
1530,2025,9,Q3,Supra,A91 Edition,Sports,356468,0,356468,49,1,49,Full,196057,160410
1531,2025,10,Q4,Camry,LE,Sedan,112030,0,112030,61,1,61,Full,61616,50413
1532,2025,10,Q4,Camry,SE,Sedan,120992,7,112522,56,1,56,Full,66545,54446
1533,2025,10,Q4,Camry,XLE,Sedan,129954,5,123456,52,2,26,Balanced,71474,58479
1534,2025,10,Q4,Camry,Hybrid LE,Sedan,138917,3,134749,71,2,35,Balanced,76404,62512
1535,2025,10,Q4,Camry,Hybrid XLE,Sedan,147879,0,147879,21,1,21,Balanced,81333,66545
1536,2025,10,Q4,Corolla,XLI,Sedan,85670,0,85670,44,1,44,Balanced,47118,38551
1537,2025,10,Q4,Corolla,GLI,Sedan,92523,5,87896,70,2,35,Balanced,50887,41635
1538,2025,10,Q4,Corolla,SE,Sedan,99377,0,99377,49,2,24,Balanced,54657,44719
1539,2025,10,Q4,Corolla,Hybrid,Sedan,106230,5,100918,59,1,59,Full,58426,47803
1540,2025,10,Q4,Land Cruiser,GX,SUV,252616,5,239985,78,3,26,Balanced,138938,113677
1541,2025,10,Q4,Land Cruiser,VX,SUV,272826,5,259184,105,2,52,Full,150054,122771
1542,2025,10,Q4,Land Cruiser,VXR,SUV,293035,0,293035,118,7,16,Balanced,161169,131865
1543,2025,10,Q4,Land Cruiser,GR Sport,SUV,313244,0,313244,76,2,38,Balanced,172284,140959
1544,2025,10,Q4,RAV4,LE,SUV,115325,15,98026,40,1,40,Balanced,63428,51896
1545,2025,10,Q4,RAV4,XLE,SUV,124551,5,118323,47,1,47,Full,68503,56047
1546,2025,10,Q4,RAV4,Adventure,SUV,133777,3,129763,16,1,16,Balanced,73577,60199
1547,2025,10,Q4,RAV4,Hybrid,SUV,143003,0,143003,25,1,25,Balanced,78651,64351
1548,2025,10,Q4,Hilux,GL,Pickup,93358,3,90557,23,1,23,Balanced,51346,42011
1549,2025,10,Q4,Hilux,SR5,Pickup,100827,7,93769,60,2,30,Balanced,55454,45372
1550,2025,10,Q4,Hilux,TRD,Pickup,108295,0,108295,51,1,51,Full,59562,48732
1551,2025,10,Q4,Fortuner,GX,SUV,148275,0,148275,5,1,5,Low,81551,66723
1552,2025,10,Q4,Fortuner,VX,SUV,160137,3,155332,30,1,30,Balanced,88075,72061
1553,2025,10,Q4,Fortuner,TRD Sportivo,SUV,171999,10,154799,54,2,27,Balanced,94599,77399
1554,2025,10,Q4,Yaris,Y,Hatchback,63703,10,57332,43,1,43,Balanced,35036,28666
1555,2025,10,Q4,Yaris,Y+,Hatchback,68799,0,68799,32,1,32,Balanced,37839,30959
1556,2025,10,Q4,Yaris,GL,Hatchback,73895,0,73895,37,1,37,Balanced,40642,33252
1557,2025,10,Q4,Avalon,XLE,Sedan,159258,7,148109,46,1,46,Full,87591,71666
1558,2025,10,Q4,Avalon,Limited,Sedan,171999,5,163399,39,1,39,Balanced,94599,77399
1559,2025,10,Q4,Avalon,Touring,Sedan,184739,7,171807,20,1,20,Balanced,101606,83132
1560,2025,10,Q4,C-HR,LE,SUV,101046,0,101046,54,2,27,Balanced,55575,45470
1561,2025,10,Q4,C-HR,XLE,SUV,109130,3,105856,101,5,20,Balanced,60021,49108
1562,2025,10,Q4,Supra,2.0,Sports,307533,0,307533,48,1,48,Full,169143,138389
1563,2025,10,Q4,Supra,3.0,Sports,332136,15,282315,34,1,34,Balanced,182674,149461
1564,2025,10,Q4,Supra,A91 Edition,Sports,356738,0,356738,63,1,63,Full,196205,160532
1565,2025,11,Q4,Camry,LE,Sedan,112115,5,106509,104,3,34,Balanced,61663,50451
1566,2025,11,Q4,Camry,SE,Sedan,121084,0,121084,37,1,37,Balanced,66596,54487
1567,2025,11,Q4,Camry,XLE,Sedan,130053,15,110545,59,2,29,Balanced,71529,58523
1568,2025,11,Q4,Camry,Hybrid LE,Sedan,139022,0,139022,49,2,24,Balanced,76462,62559
1569,2025,11,Q4,Camry,Hybrid XLE,Sedan,147991,3,143551,25,1,25,Balanced,81395,66595
1570,2025,11,Q4,Corolla,XLI,Sedan,85735,5,81448,9,1,9,Low,47154,38580
1571,2025,11,Q4,Corolla,GLI,Sedan,92593,0,92593,42,1,42,Balanced,50926,41666
1572,2025,11,Q4,Corolla,SE,Sedan,99452,5,94479,43,1,43,Balanced,54698,44753
1573,2025,11,Q4,Corolla,Hybrid,Sedan,106311,5,100995,13,1,13,Low,58471,47839
1574,2025,11,Q4,Land Cruiser,GX,SUV,252808,0,252808,76,2,38,Balanced,139044,113763
1575,2025,11,Q4,Land Cruiser,VX,SUV,273033,3,264842,9,1,9,Low,150168,122864
1576,2025,11,Q4,Land Cruiser,VXR,SUV,293257,15,249268,27,1,27,Balanced,161291,131965
1577,2025,11,Q4,Land Cruiser,GR Sport,SUV,313482,0,313482,43,1,43,Balanced,172415,141066
1578,2025,11,Q4,RAV4,LE,SUV,115412,5,109641,60,1,60,Full,63476,51935
1579,2025,11,Q4,RAV4,XLE,SUV,124645,15,105948,15,1,15,Balanced,68554,56090
1580,2025,11,Q4,RAV4,Adventure,SUV,133878,0,133878,63,1,63,Full,73632,60245
1581,2025,11,Q4,RAV4,Hybrid,SUV,143111,7,133093,67,3,22,Balanced,78711,64399
1582,2025,11,Q4,Hilux,GL,Pickup,93429,0,93429,67,2,33,Balanced,51385,42043
1583,2025,11,Q4,Hilux,SR5,Pickup,100903,5,95857,30,1,30,Balanced,55496,45406
1584,2025,11,Q4,Hilux,TRD,Pickup,108377,10,97539,34,1,34,Balanced,59607,48769
1585,2025,11,Q4,Fortuner,GX,SUV,148387,0,148387,48,1,48,Full,81612,66774
1586,2025,11,Q4,Fortuner,VX,SUV,160258,3,155450,24,1,24,Balanced,88141,72116
1587,2025,11,Q4,Fortuner,TRD Sportivo,SUV,172129,0,172129,27,1,27,Balanced,94670,77458
1588,2025,11,Q4,Yaris,Y,Hatchback,63751,7,59288,62,1,62,Full,35063,28687
1589,2025,11,Q4,Yaris,Y+,Hatchback,68851,0,68851,80,4,20,Balanced,37868,30982
1590,2025,11,Q4,Yaris,GL,Hatchback,73951,0,73951,60,2,30,Balanced,40673,33277
1591,2025,11,Q4,Avalon,XLE,Sedan,159379,0,159379,39,1,39,Balanced,87658,71720
1592,2025,11,Q4,Avalon,Limited,Sedan,172129,0,172129,28,1,28,Balanced,94670,77458
1593,2025,11,Q4,Avalon,Touring,Sedan,184879,5,175635,52,2,26,Balanced,101683,83195
1594,2025,11,Q4,C-HR,LE,SUV,101123,0,101123,5,1,5,Low,55617,45505
1595,2025,11,Q4,C-HR,XLE,SUV,109213,0,109213,46,1,46,Full,60067,49145
1596,2025,11,Q4,Supra,2.0,Sports,307766,0,307766,45,1,45,Full,169271,138494
1597,2025,11,Q4,Supra,3.0,Sports,332388,10,299149,56,1,56,Full,182813,149574
1598,2025,11,Q4,Supra,A91 Edition,Sports,357009,0,357009,61,1,61,Full,196354,160654
1599,2025,12,Q4,Camry,LE,Sedan,112200,0,112200,51,1,51,Full,61710,50490
1600,2025,12,Q4,Camry,SE,Sedan,121176,7,112693,56,1,56,Full,66646,54529
1601,2025,12,Q4,Camry,XLE,Sedan,130152,3,126247,57,1,57,Full,71583,58568
1602,2025,12,Q4,Camry,Hybrid LE,Sedan,139128,5,132171,57,1,57,Full,76520,62607
1603,2025,12,Q4,Camry,Hybrid XLE,Sedan,148104,10,133293,99,2,49,Full,81457,66646
1604,2025,12,Q4,Corolla,XLI,Sedan,85800,0,85800,19,1,19,Balanced,47190,38610
1605,2025,12,Q4,Corolla,GLI,Sedan,92664,3,89884,32,1,32,Balanced,50965,41698
1606,2025,12,Q4,Corolla,SE,Sedan,99528,3,96542,14,1,14,Low,54740,44787
1607,2025,12,Q4,Corolla,Hybrid,Sedan,106392,15,90433,26,1,26,Balanced,58515,47876
1608,2025,12,Q4,Land Cruiser,GX,SUV,253000,3,245410,56,3,18,Balanced,139150,113850
1609,2025,12,Q4,Land Cruiser,VX,SUV,273240,7,254113,34,1,34,Balanced,150282,122958
1610,2025,12,Q4,Land Cruiser,VXR,SUV,293480,5,278806,81,1,81,Full,161414,132066
1611,2025,12,Q4,Land Cruiser,GR Sport,SUV,313720,5,298034,22,1,22,Balanced,172546,141174
1612,2025,12,Q4,RAV4,LE,SUV,115500,0,115500,48,1,48,Full,63525,51975
1613,2025,12,Q4,RAV4,XLE,SUV,124740,0,124740,41,1,41,Balanced,68607,56133
1614,2025,12,Q4,RAV4,Adventure,SUV,133980,10,120582,33,1,33,Balanced,73689,60291
1615,2025,12,Q4,RAV4,Hybrid,SUV,143220,0,143220,40,1,40,Balanced,78771,64449
1616,2025,12,Q4,Hilux,GL,Pickup,93500,0,93500,42,1,42,Balanced,51425,42075
1617,2025,12,Q4,Hilux,SR5,Pickup,100980,0,100980,86,2,43,Balanced,55539,45441
1618,2025,12,Q4,Hilux,TRD,Pickup,108460,5,103037,63,2,31,Balanced,59653,48807
1619,2025,12,Q4,Fortuner,GX,SUV,148500,0,148500,44,1,44,Balanced,81675,66825
1620,2025,12,Q4,Fortuner,VX,SUV,160380,15,136323,31,1,31,Balanced,88209,72171
1621,2025,12,Q4,Fortuner,TRD Sportivo,SUV,172260,0,172260,69,1,69,Full,94743,77517
1622,2025,12,Q4,Yaris,Y,Hatchback,63800,0,63800,42,1,42,Balanced,35090,28710
1623,2025,12,Q4,Yaris,Y+,Hatchback,68904,0,68904,42,2,21,Balanced,37897,31006
1624,2025,12,Q4,Yaris,GL,Hatchback,74008,3,71787,50,2,25,Balanced,40704,33303
1625,2025,12,Q4,Avalon,XLE,Sedan,159500,15,135575,62,3,20,Balanced,87725,71775
1626,2025,12,Q4,Avalon,Limited,Sedan,172260,0,172260,46,1,46,Full,94743,77517
1627,2025,12,Q4,Avalon,Touring,Sedan,185020,10,166518,33,1,33,Balanced,101761,83259
1628,2025,12,Q4,C-HR,LE,SUV,101200,5,96140,46,1,46,Full,55660,45540
1629,2025,12,Q4,C-HR,XLE,SUV,109296,0,109296,25,1,25,Balanced,60112,49183
1630,2025,12,Q4,Supra,2.0,Sports,308000,0,308000,51,1,51,Full,169400,138600
1631,2025,12,Q4,Supra,3.0,Sports,332640,0,332640,23,1,23,Balanced,182952,149688
1632,2025,12,Q4,Supra,A91 Edition,Sports,357280,15,303688,27,1,27,Balanced,196504,160776
