Review_ID,Transaction_ID,Sale_Date,Year,Month,Branch_ID,City,Model,Variant,Overall_Rating,Car_Quality_Rating,Customer_Service_Rating,Price_Rating,Maintenance_Rating,Purchase_Experience_Rating,Reliability_Rating,Review_Text,Would_Recommend,Returned,Refund_Amount
1338,5361,6/21/2022,2022,6,23,Makkah,Camry,SE,4,4,3,4,3,3,5,Very good,Yes,No,0
1339,20346,10/6/2023,2023,10,17,Dammam,Corolla,XLI,3,1,4,4,3,5,3,Fair experience,Maybe,No,0
1340,48100,10/16/2025,2025,10,23,Makkah,RAV4,Hybrid,5,5,4,5,4,5,5,Excellent car!,Yes,No,0
1341,29409,7/7/2024,2024,7,25,Madinah,Corolla,Hybrid,2,2,2,2,1,1,1,Poor service,No,No,0
1342,20197,10/7/2023,2023,10,13,Jeddah,Camry,XLE,5,5,5,4,4,5,5,Amazing quality,Yes,No,0
1343,37073,2/23/2025,2025,2,11,Jeddah,Camry,Hybrid LE,4,4,4,5,5,3,2,Good experience,Yes,No,0
1344,41548,5/3/2025,2025,5,24,Madinah,Corolla,Hybrid,5,5,5,5,4,5,5,Best purchase ever,Yes,No,0
1345,42180,5/14/2025,2025,5,16,Dammam,Land Cruiser,GR Sport,5,4,4,4,5,5,5,Excellent car!,Yes,No,0
1346,32459,10/14/2024,2024,10,23,Makkah,Corolla,Hybrid,5,5,5,5,4,4,5,Highly recommended,Yes,No,0
1347,35598,12/15/2024,2024,12,22,Makkah,Hilux,GL,2,2,1,3,2,1,1,Maintenance issues,No,No,0
1348,42796,6/8/2025,2025,6,24,Madinah,RAV4,Adventure,3,3,2,2,3,2,3,Average,Maybe,No,0
1349,32078,9/28/2024,2024,9,36,Jazan,Camry,Hybrid LE,5,2,5,4,5,4,5,Amazing quality,Yes,No,0
1350,23426,2/15/2024,2024,2,3,Riyadh,Hilux,TRD,5,5,5,4,3,3,5,Highly recommended,Yes,No,0
1351,29629,7/1/2024,2024,7,20,Makkah,RAV4,Adventure,1,1,1,2,1,2,1,Do not buy,No,Yes,153926
1352,2855,4/7/2022,2022,4,34,Hail,Camry,Hybrid LE,5,4,5,5,4,5,5,Highly recommended,Yes,No,0
1353,7520,9/6/2022,2022,9,40,Arar,Camry,Hybrid XLE,4,4,4,3,3,4,3,Reliable car,Yes,No,0
1354,23740,2/5/2024,2024,2,15,Dammam,Hilux,SR5,5,4,4,4,5,5,4,Amazing quality,Yes,No,0
1355,6568,8/9/2022,2022,8,34,Hail,Land Cruiser,VXR,4,5,3,2,3,5,3,Satisfied,Yes,No,0
1356,3987,5/21/2022,2022,5,17,Dammam,Corolla,Hybrid,4,3,3,4,4,3,4,Satisfied,Yes,No,0
1357,25607,3/5/2024,2024,3,26,Madinah,Fortuner,VX,5,3,3,4,4,5,5,Best purchase ever,Yes,No,0
1358,41929,5/22/2025,2025,5,37,Jazan,Corolla,Hybrid,2,2,3,2,1,2,2,Not satisfied,No,No,0
1359,33905,11/4/2024,2024,11,37,Jazan,Camry,LE,5,3,3,5,3,4,5,Highly recommended,Yes,No,0
1360,50341,12/21/2025,2025,12,20,Makkah,Fortuner,TRD Sportivo,5,4,3,4,5,4,5,Amazing quality,Yes,No,0
1361,49047,11/1/2025,2025,11,38,Najran,Camry,LE,5,5,5,5,5,5,5,Highly recommended,Yes,No,0
1362,10689,1/14/2023,2023,1,7,Riyadh,Corolla,SE,5,3,5,5,5,4,4,Great service,Yes,No,0
1363,22179,12/8/2023,2023,12,15,Dammam,Hilux,GL,3,2,1,3,3,3,3,Average,Maybe,No,0
1364,16913,7/1/2023,2023,7,19,Dammam,Supra,2.0,2,2,2,2,1,1,2,Poor service,No,No,0
1365,41827,5/7/2025,2025,5,9,Jeddah,Camry,Hybrid LE,5,4,4,5,4,4,4,Excellent car!,Yes,No,0
1366,33310,10/9/2024,2024,10,38,Najran,Camry,XLE,3,3,1,3,4,2,2,Not the best,Maybe,Yes,124127
1367,22931,1/4/2024,2024,1,35,Hail,Hilux,GL,2,2,2,1,1,2,1,Not satisfied,No,No,0
1368,44856,8/21/2025,2025,8,25,Madinah,Corolla,XLI,3,3,3,3,2,4,2,Fair experience,Maybe,No,0
1369,18474,9/4/2023,2023,9,2,Riyadh,Land Cruiser,GR Sport,5,4,4,5,4,5,4,Best purchase ever,Yes,No,0
1370,9737,12/13/2022,2022,12,30,Abha,RAV4,Hybrid,5,4,3,5,4,3,4,Excellent car!,Yes,No,0
1371,35049,12/25/2024,2024,12,17,Dammam,Camry,Hybrid LE,3,3,2,3,2,3,2,Not the best,Maybe,No,0
1372,28143,5/2/2024,2024,5,27,Khobar,Camry,Hybrid XLE,5,5,5,5,4,5,5,Best purchase ever,Yes,No,0
1373,28204,5/14/2024,2024,5,38,Najran,Corolla,SE,4,3,5,2,2,4,2,Reliable car,Yes,No,0
1374,20331,10/10/2023,2023,10,4,Riyadh,RAV4,XLE,5,4,3,5,5,5,4,Highly recommended,Yes,No,0
1375,2009,3/11/2022,2022,3,40,Arar,Corolla,XLI,4,4,4,5,4,4,1,Reliable car,Yes,No,0
1376,50785,12/10/2025,2025,12,6,Riyadh,Corolla,GLI,5,4,5,4,5,4,4,Amazing quality,Yes,No,0
1377,43891,7/15/2025,2025,7,28,Khobar,Land Cruiser,GR Sport,5,4,5,4,4,4,4,Highly recommended,Yes,No,0
1378,36212,1/3/2025,2025,1,29,Khobar,Land Cruiser,VXR,4,3,3,3,4,2,3,Satisfied,Yes,No,0
1379,27722,5/21/2024,2024,5,32,Tabuk,Corolla,Hybrid,4,2,5,3,5,2,2,Satisfied,Yes,No,0
1380,48569,11/13/2025,2025,11,32,Tabuk,Land Cruiser,GX,5,3,4,5,3,5,4,Great service,Yes,No,0
1381,49659,12/19/2025,2025,12,18,Dammam,Camry,Hybrid LE,4,4,4,5,4,4,4,Satisfied,Yes,No,0
1382,19999,10/2/2023,2023,10,31,Abha,Land Cruiser,GR Sport,5,5,3,4,5,4,5,Best purchase ever,Yes,No,0
1383,25411,3/17/2024,2024,3,7,Riyadh,Corolla,GLI,5,5,5,5,4,5,4,Highly recommended,Yes,No,0
1384,37671,2/28/2025,2025,2,36,Jazan,Hilux,GL,4,4,3,2,3,4,3,Good experience,Yes,No,0
1385,10164,12/21/2022,2022,12,35,Hail,Fortuner,GX,5,4,5,5,5,4,5,Excellent car!,Yes,No,0
1386,37616,2/12/2025,2025,2,3,Riyadh,Land Cruiser,VXR,4,5,2,5,3,4,3,Reliable car,Yes,No,0
1387,2742,3/2/2022,2022,3,40,Arar,Corolla,SE,4,2,4,4,3,4,5,Very good,Yes,No,0
1388,25314,3/6/2024,2024,3,23,Makkah,Land Cruiser,VX,4,3,3,4,4,3,3,Satisfied,Yes,No,0
1389,49236,11/19/2025,2025,11,12,Jeddah,Corolla,XLI,5,5,3,5,4,5,4,Great service,Yes,No,0
1390,25759,3/26/2024,2024,3,28,Khobar,Camry,Hybrid XLE,5,4,5,5,5,5,3,Highly recommended,Yes,No,0
1391,4327,5/11/2022,2022,5,33,Tabuk,Corolla,SE,5,5,4,4,4,4,5,Highly recommended,Yes,No,0
1392,33831,11/17/2024,2024,11,29,Khobar,Camry,SE,4,3,2,3,3,4,4,Very good,Yes,No,0
1393,39180,3/24/2025,2025,3,14,Jeddah,Fortuner,TRD Sportivo,5,2,5,5,4,4,4,Highly recommended,Yes,No,0
1394,20877,11/14/2023,2023,11,29,Khobar,Camry,SE,5,5,5,5,3,5,4,Best purchase ever,Yes,No,0
1395,35964,1/3/2025,2025,1,32,Tabuk,RAV4,Adventure,2,1,2,3,1,1,1,Overpriced,No,No,0
1396,38823,3/25/2025,2025,3,35,Hail,Land Cruiser,VXR,3,3,4,4,2,1,2,Fair experience,Maybe,No,0
1397,30461,8/24/2024,2024,8,1,Riyadh,Camry,SE,4,4,4,3,5,4,3,Satisfied,Yes,No,0
1398,39317,3/6/2025,2025,3,1,Riyadh,Yaris,Y+,4,3,5,3,5,4,4,Reliable car,Yes,No,0
1399,45555,8/23/2025,2025,8,36,Jazan,Fortuner,GX,4,3,4,2,3,4,4,Good experience,Yes,Yes,136034
1400,30048,7/15/2024,2024,7,38,Najran,Hilux,GL,4,3,4,3,3,4,3,Very good,Yes,No,0
1401,1289,2/26/2022,2022,2,11,Jeddah,Camry,XLE,5,5,4,3,5,5,5,Excellent car!,Yes,No,0
1402,32045,9/4/2024,2024,9,8,Riyadh,Hilux,SR5,5,5,5,3,4,4,5,Highly recommended,Yes,No,0
1403,46457,9/14/2025,2025,9,14,Jeddah,Hilux,SR5,5,3,4,4,5,4,4,Excellent car!,Yes,No,0
1404,42236,5/11/2025,2025,5,39,Al Baha,Corolla,XLI,4,2,5,4,2,3,4,Worth it,Yes,No,0
1405,21215,11/28/2023,2023,11,37,Jazan,Land Cruiser,VX,1,1,1,1,1,1,1,Regret buying,No,No,0
1406,5229,6/4/2022,2022,6,5,Riyadh,Hilux,GL,5,5,5,3,5,5,4,Highly recommended,Yes,No,0
1407,29986,7/13/2024,2024,7,38,Najran,Hilux,SR5,4,3,5,5,4,4,4,Good experience,Yes,No,0
1408,18978,9/4/2023,2023,9,17,Dammam,Camry,Hybrid XLE,5,5,5,4,5,5,4,Great service,Yes,No,0
1409,35818,1/10/2025,2025,1,11,Jeddah,RAV4,XLE,4,3,2,5,3,3,4,Worth it,Yes,No,0
1410,28625,6/13/2024,2024,6,9,Jeddah,Fortuner,GX,5,4,5,5,5,5,5,Best purchase ever,Yes,No,0
1411,10676,1/5/2023,2023,1,8,Riyadh,Corolla,GLI,5,5,4,5,5,4,3,Great service,Yes,No,0
1412,21232,11/17/2023,2023,11,6,Riyadh,Yaris,GL,5,4,5,4,5,5,5,Excellent car!,Yes,No,0
1413,50493,12/1/2025,2025,12,17,Dammam,C-HR,XLE,5,5,5,4,5,5,5,Excellent car!,Yes,No,0
1414,27545,5/12/2024,2024,5,31,Abha,Yaris,Y,5,3,4,4,5,4,5,Best purchase ever,Yes,No,0
1415,38188,2/8/2025,2025,2,12,Jeddah,RAV4,XLE,4,4,4,5,3,5,5,Reliable car,Yes,No,0
1416,35622,12/14/2024,2024,12,22,Makkah,Fortuner,VX,3,3,1,4,2,3,2,Okay,Maybe,No,0
1417,25581,3/6/2024,2024,3,4,Riyadh,Corolla,GLI,4,4,4,3,4,2,4,Reliable car,Yes,No,0
1418,5877,7/9/2022,2022,7,6,Riyadh,RAV4,Adventure,5,4,5,4,5,4,5,Best purchase ever,Yes,No,0
1419,5967,7/16/2022,2022,7,11,Jeddah,RAV4,LE,5,4,4,5,4,4,5,Excellent car!,Yes,No,0
1420,10193,12/24/2022,2022,12,15,Dammam,Yaris,GL,5,5,5,4,5,5,3,Excellent car!,Yes,No,0
1421,23924,2/6/2024,2024,2,40,Arar,RAV4,Hybrid,4,2,3,3,5,4,4,Reliable car,Yes,No,0
1422,7442,9/9/2022,2022,9,26,Madinah,Land Cruiser,GR Sport,3,3,2,2,3,2,3,Okay,Maybe,No,0
1423,31141,9/14/2024,2024,9,7,Riyadh,RAV4,XLE,5,4,3,5,4,4,5,Great service,Yes,No,0
1424,17142,7/5/2023,2023,7,7,Riyadh,RAV4,XLE,5,4,4,3,5,4,5,Excellent car!,Yes,No,0
1425,49019,11/5/2025,2025,11,17,Dammam,Land Cruiser,VX,2,2,1,1,2,2,1,Overpriced,No,No,0
1426,47999,10/6/2025,2025,10,8,Riyadh,Camry,Hybrid XLE,5,5,5,4,4,3,5,Highly recommended,Yes,No,0
1427,5568,7/26/2022,2022,7,8,Riyadh,RAV4,Hybrid,5,5,4,5,4,5,3,Great service,Yes,No,0
1428,25681,3/21/2024,2024,3,29,Khobar,Fortuner,VX,5,5,5,5,5,3,5,Best purchase ever,Yes,No,0
1429,21868,12/10/2023,2023,12,22,Makkah,Corolla,XLI,5,5,5,4,5,4,3,Great service,Yes,No,0
1430,48639,11/9/2025,2025,11,18,Dammam,Camry,Hybrid LE,5,5,4,5,5,5,5,Excellent car!,Yes,No,0
1431,24459,2/6/2024,2024,2,3,Riyadh,Camry,XLE,5,3,5,4,5,5,4,Amazing quality,Yes,No,0
1432,12901,3/24/2023,2023,3,35,Hail,Corolla,GLI,5,5,5,4,5,5,4,Best purchase ever,Yes,No,0
1433,13898,4/16/2023,2023,4,1,Riyadh,Land Cruiser,GX,1,1,1,1,1,1,1,Do not buy,No,No,0
1434,18304,9/8/2023,2023,9,10,Jeddah,Land Cruiser,GX,3,3,3,4,3,3,3,Average,Maybe,No,0
1435,10497,1/13/2023,2023,1,27,Khobar,Corolla,Hybrid,3,3,3,4,3,3,1,Needs improvement,Maybe,No,0
1436,39963,4/21/2025,2025,4,12,Jeddah,RAV4,LE,3,3,3,1,3,1,3,Not the best,Maybe,No,0
1437,15356,5/12/2023,2023,5,34,Hail,Fortuner,GX,5,5,4,5,5,5,5,Amazing quality,Yes,No,0
1438,40353,4/8/2025,2025,4,24,Madinah,Land Cruiser,GR Sport,5,4,5,4,4,5,5,Great service,Yes,No,0
1439,39927,4/23/2025,2025,4,35,Hail,Fortuner,TRD Sportivo,5,5,5,3,5,5,5,Excellent car!,Yes,No,0
1440,6986,9/4/2022,2022,9,25,Madinah,Fortuner,VX,5,4,5,3,5,5,4,Great service,Yes,No,0
1441,23515,2/12/2024,2024,2,19,Dammam,Hilux,TRD,4,5,3,4,3,5,3,Satisfied,Yes,No,0
1442,34265,11/16/2024,2024,11,11,Jeddah,Fortuner,GX,5,5,5,5,4,4,4,Amazing quality,Yes,No,0
1443,49260,11/26/2025,2025,11,38,Najran,Land Cruiser,GR Sport,3,1,2,2,1,4,2,Average,Maybe,No,0
1444,22202,12/14/2023,2023,12,34,Hail,Corolla,Hybrid,5,3,3,4,5,4,4,Great service,Yes,No,0
1445,47553,10/28/2025,2025,10,24,Madinah,Fortuner,GX,5,4,5,5,5,5,4,Great service,Yes,No,0
1446,35581,12/1/2024,2024,12,10,Jeddah,RAV4,Adventure,1,1,1,1,1,1,1,Constant problems,No,No,0
1447,35565,12/15/2024,2024,12,36,Jazan,RAV4,XLE,4,5,4,4,3,3,5,Good experience,Yes,No,0
1448,26060,4/7/2024,2024,4,8,Riyadh,Fortuner,VX,5,5,5,5,5,5,4,Best purchase ever,Yes,No,0
1449,4169,5/26/2022,2022,5,38,Najran,Hilux,SR5,5,4,4,5,5,5,5,Best purchase ever,Yes,No,0
1450,29730,7/10/2024,2024,7,38,Najran,Corolla,XLI,2,1,2,1,2,2,2,Not satisfied,No,No,0
1451,7891,10/28/2022,2022,10,17,Dammam,Hilux,SR5,3,5,2,1,2,1,3,Okay,Maybe,No,0
1452,33136,10/26/2024,2024,10,32,Tabuk,RAV4,Hybrid,3,4,3,3,2,2,3,Needs improvement,Maybe,No,0
1453,13034,3/10/2023,2023,3,2,Riyadh,C-HR,LE,5,5,3,5,4,5,4,Best purchase ever,Yes,No,0
1454,45284,8/1/2025,2025,8,1,Riyadh,RAV4,Hybrid,5,4,4,4,5,4,4,Excellent car!,Yes,No,0
1455,5266,6/22/2022,2022,6,31,Abha,RAV4,LE,5,4,5,4,5,3,5,Highly recommended,Yes,No,0
1456,12400,3/3/2023,2023,3,38,Najran,Camry,LE,4,3,4,3,4,4,5,Worth it,Yes,No,0
1457,6543,8/16/2022,2022,8,40,Arar,Corolla,Hybrid,5,5,4,4,5,5,4,Great service,Yes,No,0
1458,1499,2/23/2022,2022,2,26,Madinah,Hilux,SR5,2,1,1,1,3,2,2,Disappointing,No,No,0
1459,17497,8/24/2023,2023,8,24,Madinah,Corolla,SE,5,4,5,5,3,5,5,Best purchase ever,Yes,No,0
1460,42570,6/8/2025,2025,6,40,Arar,RAV4,LE,5,4,4,5,5,4,3,Great service,Yes,No,0
1461,40553,4/22/2025,2025,4,38,Najran,Land Cruiser,VXR,5,4,4,5,4,5,4,Highly recommended,Yes,Yes,301803
1462,47888,10/6/2025,2025,10,40,Arar,Corolla,GLI,5,3,4,3,5,5,5,Highly recommended,Yes,No,0
1463,46954,9/15/2025,2025,9,8,Riyadh,Camry,SE,4,5,4,3,3,4,5,Very good,Yes,No,0
1464,41810,5/4/2025,2025,5,24,Madinah,Corolla,XLI,3,2,3,3,3,2,3,Needs improvement,Maybe,No,0
1465,8787,11/4/2022,2022,11,31,Abha,Fortuner,GX,4,3,3,4,4,2,4,Worth it,Yes,No,0
1466,38930,3/17/2025,2025,3,24,Madinah,Land Cruiser,VXR,5,5,3,3,4,3,4,Great service,Yes,No,0
1467,48260,10/16/2025,2025,10,24,Madinah,Camry,Hybrid LE,5,5,5,5,4,5,4,Highly recommended,Yes,No,0
1468,2542,3/8/2022,2022,3,19,Dammam,Land Cruiser,VXR,4,4,4,4,2,2,3,Good experience,Yes,No,0
1469,43436,6/2/2025,2025,6,30,Abha,Corolla,SE,4,5,2,4,3,3,4,Very good,Yes,No,0
1470,7290,9/24/2022,2022,9,38,Najran,Camry,SE,5,4,5,5,4,4,5,Amazing quality,Yes,No,0
1471,49829,12/25/2025,2025,12,25,Madinah,Land Cruiser,GR Sport,5,4,5,4,5,2,3,Excellent car!,Yes,No,0
1472,6924,9/2/2022,2022,9,34,Hail,Camry,SE,5,5,4,3,5,4,4,Excellent car!,Yes,No,0
1473,19636,10/22/2023,2023,10,36,Jazan,Land Cruiser,GX,5,5,3,4,4,5,4,Amazing quality,Yes,No,0
1474,50024,12/17/2025,2025,12,22,Makkah,Hilux,SR5,4,4,4,4,4,3,4,Very good,Yes,No,0
1475,32689,10/9/2024,2024,10,13,Jeddah,Land Cruiser,GX,4,4,5,5,4,3,4,Good experience,Yes,No,0
1476,7983,10/24/2022,2022,10,23,Makkah,Land Cruiser,GX,5,4,4,5,4,3,4,Excellent car!,Yes,No,0
1477,25058,3/11/2024,2024,3,29,Khobar,RAV4,Adventure,3,3,2,3,1,3,4,Needs improvement,Maybe,No,0
1478,48463,11/1/2025,2025,11,32,Tabuk,RAV4,LE,4,5,4,4,3,4,3,Satisfied,Yes,No,0
1479,49988,12/28/2025,2025,12,31,Abha,Yaris,Y+,5,3,5,5,5,4,5,Amazing quality,Yes,No,0
1480,20256,10/25/2023,2023,10,19,Dammam,Corolla,SE,5,5,4,4,5,5,5,Great service,Yes,No,0
1481,17194,7/10/2023,2023,7,5,Riyadh,Camry,Hybrid LE,4,5,4,3,4,3,3,Worth it,Yes,Yes,130313
1482,11887,2/18/2023,2023,2,2,Riyadh,RAV4,XLE,5,5,4,5,3,4,4,Great service,Yes,No,0
1483,5090,6/3/2022,2022,6,2,Riyadh,Hilux,SR5,4,2,4,5,4,2,4,Good experience,Yes,No,0
1484,2531,3/13/2022,2022,3,11,Jeddah,Camry,LE,3,3,3,2,2,2,1,Okay,Maybe,No,0
1485,23882,2/27/2024,2024,2,3,Riyadh,Camry,Hybrid XLE,4,4,3,3,4,5,4,Reliable car,Yes,No,0
1486,48579,11/17/2025,2025,11,24,Madinah,Yaris,Y+,4,4,3,3,2,4,4,Satisfied,Yes,No,0
1487,28335,5/26/2024,2024,5,5,Riyadh,Corolla,SE,4,3,3,4,4,3,3,Very good,Yes,No,0
1488,10509,1/22/2023,2023,1,26,Madinah,Corolla,Hybrid,3,3,3,4,3,2,3,Average,Maybe,No,0
1489,23696,2/17/2024,2024,2,3,Riyadh,C-HR,XLE,5,4,5,3,3,5,3,Great service,Yes,No,0
1490,31683,9/27/2024,2024,9,8,Riyadh,Fortuner,VX,3,2,2,2,3,3,3,Needs improvement,Maybe,No,0
1491,17310,7/1/2023,2023,7,27,Khobar,RAV4,Hybrid,5,5,5,5,4,2,2,Highly recommended,Yes,No,0
1492,39394,3/4/2025,2025,3,18,Dammam,Corolla,XLI,5,5,5,5,4,5,4,Best purchase ever,Yes,No,0
1493,17278,7/4/2023,2023,7,6,Riyadh,Camry,XLE,5,4,4,5,5,3,5,Great service,Yes,No,0
1494,18177,8/17/2023,2023,8,14,Jeddah,Camry,LE,5,5,5,5,3,5,5,Best purchase ever,Yes,No,0
1495,6840,9/12/2022,2022,9,15,Dammam,RAV4,Hybrid,3,4,2,3,3,3,1,Okay,Maybe,No,0
1496,4409,5/19/2022,2022,5,25,Madinah,RAV4,LE,4,3,4,1,3,3,4,Reliable car,Yes,No,0
1497,3121,4/12/2022,2022,4,29,Khobar,Fortuner,GX,5,3,4,4,4,5,5,Best purchase ever,Yes,No,0
1498,29648,7/25/2024,2024,7,9,Jeddah,Corolla,XLI,5,5,4,5,5,4,4,Excellent car!,Yes,No,0
1499,20636,11/19/2023,2023,11,40,Arar,Fortuner,VX,4,3,2,3,3,3,3,Satisfied,Yes,No,0
1500,18963,9/25/2023,2023,9,8,Riyadh,Corolla,Hybrid,3,2,1,2,1,3,2,Okay,Maybe,No,0
1501,17004,7/5/2023,2023,7,14,Jeddah,Camry,LE,5,5,5,5,5,4,5,Best purchase ever,Yes,No,0
1502,6789,8/15/2022,2022,8,28,Khobar,Land Cruiser,VXR,3,2,2,2,3,1,3,Average,Maybe,No,0
1503,34662,11/28/2024,2024,11,30,Abha,Land Cruiser,GX,5,5,5,4,5,5,5,Highly recommended,Yes,No,0
1504,5349,6/9/2022,2022,6,25,Madinah,Hilux,GL,4,3,4,4,2,4,2,Very good,Yes,No,0
1505,48628,11/26/2025,2025,11,36,Jazan,Camry,LE,5,5,4,5,4,5,3,Amazing quality,Yes,No,0
1506,5,1/1/2022,2022,1,12,Jeddah,RAV4,XLE,5,5,5,4,4,3,5,Excellent car!,Yes,No,0
1507,7206,9/4/2022,2022,9,6,Riyadh,RAV4,Adventure,5,3,4,5,5,5,4,Excellent car!,Yes,No,0
1508,24702,3/12/2024,2024,3,13,Jeddah,RAV4,Adventure,4,4,2,3,3,2,3,Good experience,Yes,No,0
1509,28460,6/28/2024,2024,6,30,Abha,Corolla,SE,3,2,1,1,3,5,2,Average,Maybe,No,0
1510,417,1/7/2022,2022,1,16,Dammam,Camry,XLE,5,5,5,3,5,4,4,Great service,Yes,No,0
1511,8822,11/18/2022,2022,11,6,Riyadh,Corolla,Hybrid,5,5,5,3,4,5,4,Excellent car!,Yes,No,0
1512,1604,2/9/2022,2022,2,15,Dammam,Corolla,GLI,5,3,5,5,5,5,3,Best purchase ever,Yes,No,0
1513,15487,5/22/2023,2023,5,25,Madinah,Corolla,SE,3,4,2,3,3,2,2,Okay,Maybe,No,0
1514,37719,2/10/2025,2025,2,35,Hail,RAV4,Adventure,5,4,4,5,5,5,4,Amazing quality,Yes,No,0
1515,28376,6/19/2024,2024,6,23,Makkah,Camry,LE,4,4,3,3,4,4,3,Good experience,Yes,No,0
1516,29579,7/25/2024,2024,7,7,Riyadh,RAV4,Adventure,4,4,4,3,4,4,2,Very good,Yes,No,0
1517,22039,12/10/2023,2023,12,35,Hail,Corolla,XLI,2,2,3,1,2,2,1,Poor service,No,No,0
1518,7950,10/4/2022,2022,10,20,Makkah,Hilux,GL,5,5,5,5,4,5,4,Great service,Yes,No,0
1519,27416,5/19/2024,2024,5,18,Dammam,RAV4,Hybrid,4,4,4,3,3,5,4,Worth it,Yes,No,0
1520,26908,4/28/2024,2024,4,27,Khobar,Camry,XLE,2,2,1,1,1,1,3,Not satisfied,No,No,0
1521,8475,10/26/2022,2022,10,23,Makkah,Corolla,SE,5,4,5,4,5,5,5,Highly recommended,Yes,No,0
1522,1277,2/6/2022,2022,2,32,Tabuk,Corolla,SE,5,4,3,4,5,3,5,Great service,Yes,No,0
1523,12991,3/24/2023,2023,3,4,Riyadh,C-HR,LE,5,5,5,4,5,4,4,Excellent car!,Yes,Yes,92615
1524,9593,12/19/2022,2022,12,28,Khobar,Camry,SE,5,4,3,3,4,5,5,Excellent car!,Yes,No,0
1525,35812,1/13/2025,2025,1,11,Jeddah,Corolla,XLI,5,4,5,5,5,5,3,Best purchase ever,Yes,No,0
1526,47522,10/24/2025,2025,10,19,Dammam,Hilux,TRD,5,5,4,4,5,4,4,Highly recommended,Yes,No,0
1527,33746,11/28/2024,2024,11,32,Tabuk,Hilux,TRD,5,4,3,5,4,5,4,Excellent car!,Yes,No,0
1528,50121,12/24/2025,2025,12,26,Madinah,Fortuner,GX,5,5,3,4,5,5,3,Great service,Yes,No,0
1529,8189,10/24/2022,2022,10,40,Arar,Land Cruiser,VXR,5,3,3,5,5,4,4,Best purchase ever,Yes,No,0
1530,33995,11/16/2024,2024,11,7,Riyadh,RAV4,XLE,2,1,1,2,2,1,1,Not satisfied,No,Yes,113710
1531,26514,4/3/2024,2024,4,31,Abha,Land Cruiser,GX,5,5,3,5,5,5,4,Best purchase ever,Yes,No,0
1532,35276,12/21/2024,2024,12,24,Madinah,Camry,SE,4,3,3,4,3,2,3,Very good,Yes,No,0
1533,23003,1/19/2024,2024,1,15,Dammam,Corolla,XLI,4,3,3,3,3,4,5,Reliable car,Yes,No,0
1534,11913,2/19/2023,2023,2,5,Riyadh,RAV4,LE,5,5,4,5,5,5,3,Amazing quality,Yes,No,0
1535,27032,4/22/2024,2024,4,3,Riyadh,Corolla,XLI,5,3,5,5,5,5,4,Best purchase ever,Yes,No,0
1536,34937,12/25/2024,2024,12,40,Arar,Camry,LE,5,5,4,4,4,5,4,Excellent car!,Yes,No,0
1537,17241,7/5/2023,2023,7,17,Dammam,RAV4,Adventure,5,5,5,4,4,4,5,Highly recommended,Yes,No,0
1538,37173,2/20/2025,2025,2,34,Hail,Land Cruiser,GX,4,3,3,4,5,4,4,Good experience,Yes,Yes,267918
1539,31554,9/13/2024,2024,9,38,Najran,Land Cruiser,VX,3,3,1,2,2,2,2,Not the best,Maybe,No,0
1540,34719,12/18/2024,2024,12,27,Khobar,Corolla,XLI,4,5,5,4,4,5,3,Reliable car,Yes,No,0
1541,8242,10/7/2022,2022,10,33,Tabuk,Hilux,SR5,5,5,5,5,4,5,5,Great service,Yes,No,0
1542,34629,11/9/2024,2024,11,40,Arar,Land Cruiser,GX,5,5,4,4,4,5,5,Amazing quality,Yes,No,0
1543,17516,8/14/2023,2023,8,8,Riyadh,Fortuner,TRD Sportivo,5,3,4,4,4,4,5,Amazing quality,Yes,No,0
1544,29989,7/17/2024,2024,7,24,Madinah,Camry,LE,5,5,2,4,3,3,5,Excellent car!,Yes,No,0
1545,47461,10/23/2025,2025,10,28,Khobar,Camry,SE,5,4,5,4,5,4,5,Highly recommended,Yes,No,0
1546,23677,2/2/2024,2024,2,32,Tabuk,Camry,XLE,5,4,5,3,4,4,4,Highly recommended,Yes,No,0
1547,44806,8/17/2025,2025,8,15,Dammam,Yaris,Y,4,4,3,4,4,4,5,Worth it,Yes,No,0
1548,3752,4/16/2022,2022,4,3,Riyadh,RAV4,LE,5,3,5,5,5,4,5,Amazing quality,Yes,No,0
1549,25671,3/24/2024,2024,3,30,Abha,Camry,SE,5,4,5,5,4,5,4,Best purchase ever,Yes,No,0
1550,30288,8/11/2024,2024,8,3,Riyadh,Hilux,GL,5,4,3,5,5,5,4,Excellent car!,Yes,No,0
1551,49698,12/5/2025,2025,12,40,Arar,Fortuner,TRD Sportivo,2,1,2,1,2,2,1,Maintenance issues,No,No,0
1552,27798,5/8/2024,2024,5,10,Jeddah,Corolla,SE,5,4,4,5,5,4,4,Excellent car!,Yes,No,0
1553,31397,9/17/2024,2024,9,17,Dammam,Corolla,XLI,5,5,4,5,4,5,4,Amazing quality,Yes,No,0
1554,32745,10/13/2024,2024,10,14,Jeddah,Avalon,XLE,4,4,3,4,2,3,5,Good experience,Yes,No,0
1555,6977,9/13/2022,2022,9,30,Abha,Hilux,SR5,5,5,5,4,4,5,3,Excellent car!,Yes,No,0
1556,18725,9/18/2023,2023,9,32,Tabuk,Corolla,GLI,4,5,4,3,3,5,3,Very good,Yes,No,0
1557,26469,4/20/2024,2024,4,14,Jeddah,RAV4,XLE,4,4,4,5,4,4,3,Worth it,Yes,No,0
